time,cpu_total_pct,cores_of_work,cores_busy,ram_used_mb,ram_pct,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
09:42:33,313,3.13,0,7148,23,27,29,52,25,32,29,55,64
09:42:35,321,3.21,0,7156,23,33,29,64,66,38,19,31,39
09:42:37,330,3.30,0,7141,23,73,32,64,23,31,33,31,43
09:42:39,313,3.13,0,7153,23,65,21,32,32,28,49,31,56
09:42:41,307,3.07,0,7162,23,37,78,26,23,38,54,30,21
09:42:43,316,3.16,1,7141,23,28,99,29,28,29,41,32,29
09:42:45,309,3.09,0,7157,23,32,67,36,21,32,23,37,62
09:42:47,329,3.29,0,7147,23,28,58,36,36,25,34,41,70
09:42:49,314,3.14,1,7148,23,32,82,28,52,33,21,32,33
09:42:51,315,3.15,1,7144,23,39,29,38,51,25,25,85,22
09:42:53,311,3.11,0,7162,23,31,23,50,30,27,66,53,32
09:42:55,370,3.70,1,7167,23,52,28,88,39,50,35,39,40
09:42:57,406,4.06,1,7174,23,80,36,66,42,54,33,58,36
09:42:59,317,3.17,0,7159,23,27,64,31,35,22,27,54,57
09:43:01,306,3.06,0,7169,23,36,26,19,27,43,40,34,79
09:43:03,305,3.05,0,7170,23,33,29,28,18,78,28,61,30
09:43:05,310,3.10,0,7171,23,53,18,20,62,34,29,45,49
09:43:07,303,3.03,1,7175,23,35,86,30,35,29,41,26,21
09:43:09,319,3.19,0,7142,23,27,37,33,68,24,28,46,56
09:43:11,308,3.08,0,7133,23,27,26,33,50,31,73,34,34
09:43:13,311,3.11,0,7146,23,32,26,31,78,54,27,34,29
09:43:15,326,3.26,1,7150,23,30,30,34,27,49,39,27,90
09:43:17,342,3.42,1,7136,23,35,92,36,26,38,38,42,35
09:43:19,318,3.18,0,7151,23,24,33,66,61,38,47,27,22
09:43:21,299,2.99,0,7151,23,28,28,35,43,23,66,51,25
09:43:23,300,3.00,1,7154,23,29,92,19,21,26,39,38,36
09:43:25,315,3.15,0,7143,23,24,36,63,39,45,35,53,20
09:43:27,316,3.16,1,7144,23,28,32,28,90,39,42,42,14
09:43:29,317,3.17,0,7146,23,33,31,62,69,34,21,43,25
09:43:31,310,3.10,1,7151,23,29,36,22,37,93,38,25,31
09:43:33,304,3.04,1,7152,23,16,26,25,90,31,48,29,39
09:43:35,335,3.35,0,7159,23,25,28,35,74,32,57,42,41
09:43:37,314,3.14,1,7152,23,28,30,31,34,25,38,34,94
09:43:39,325,3.25,0,7149,23,69,40,30,54,25,38,28,41
09:43:41,310,3.10,0,7153,23,24,36,38,60,63,21,44,23
09:43:43,306,3.06,0,7160,23,24,28,63,72,26,27,29,38
09:43:45,313,3.13,0,7155,23,33,56,30,39,31,62,30,30
09:43:47,317,3.17,0,7155,23,57,37,39,63,33,22,28,37
09:43:49,315,3.15,0,7155,23,17,27,37,71,56,31,34,42
09:43:51,329,3.29,0,7168,23,26,37,28,32,45,74,58,30
09:43:53,311,3.11,1,7167,23,25,92,32,38,33,22,44,26
09:43:55,328,3.28,1,7174,23,29,40,52,92,23,27,29,36
09:43:57,346,3.46,0,7166,23,44,30,36,45,71,57,27,35
09:43:59,435,4.35,1,7153,23,41,33,97,58,37,51,75,41
09:44:01,316,3.16,1,7152,23,26,89,23,41,38,39,30,29
09:44:03,306,3.06,1,7156,23,25,33,31,28,30,42,30,88
09:44:05,315,3.15,0,7145,23,22,32,36,31,56,32,27,79
09:44:07,310,3.10,0,7155,23,22,47,27,38,43,28,41,64
09:44:09,322,3.22,0,7154,23,36,38,35,36,34,66,42,36
09:44:11,311,3.11,0,7166,23,47,22,69,25,49,26,44,30
09:44:13,312,3.12,0,7166,23,26,38,40,29,78,37,48,15
09:44:15,311,3.11,0,7165,23,23,26,32,68,34,28,44,55
09:44:17,320,3.20,0,7156,23,32,32,68,25,51,32,29,52
09:44:19,314,3.14,0,7173,23,31,68,25,37,48,36,20,50
09:44:21,356,3.56,1,7171,23,58,37,28,40,39,36,34,84
09:44:23,314,3.14,1,7179,23,47,83,21,22,42,27,29,42
09:44:25,307,3.07,0,7170,23,30,43,25,27,46,66,24,46
09:44:27,305,3.05,0,7165,23,47,34,22,23,45,26,51,56
09:44:29,309,3.09,0,7161,23,32,22,38,28,53,27,64,45
09:44:31,313,3.13,0,7141,23,33,78,39,26,25,34,26,53
09:44:33,328,3.28,1,7152,23,32,58,30,27,43,82,20,36
09:44:35,333,3.33,0,7158,23,29,24,41,40,34,55,69,40
09:44:37,307,3.07,0,7158,23,29,30,25,56,27,78,40,24
09:44:39,318,3.18,0,7168,23,29,23,36,36,31,56,73,33
09:44:41,314,3.14,0,7170,23,41,42,29,22,29,65,54,33
09:44:43,302,3.02,0,7178,23,61,15,29,50,34,27,26,59
09:44:45,314,3.14,0,7151,23,63,28,34,68,24,25,37,35
09:44:47,322,3.22,0,7159,23,43,26,35,26,39,20,64,68
09:44:49,317,3.17,1,7159,23,33,27,32,98,28,34,37,27
09:44:51,311,3.11,1,7174,23,26,25,26,44,100,32,29,30
09:44:53,303,3.03,0,7193,23,28,58,24,35,39,61,30,27
09:44:55,322,3.22,0,7160,23,32,28,36,35,27,63,34,67
09:44:57,306,3.06,0,7164,23,42,27,67,24,23,63,30,29
09:44:59,312,3.12,0,7154,23,64,32,41,56,31,33,25,30
09:45:01,441,4.41,2,7443,24,42,49,86,95,40,32,45,51
09:45:03,333,3.33,0,7173,23,29,30,43,70,38,36,26,61
09:45:05,316,3.16,0,7171,23,27,26,62,44,52,29,34,43
09:45:07,318,3.18,0,7177,23,30,40,27,29,71,29,52,39
09:45:09,314,3.14,1,7162,23,28,38,32,25,23,53,80,33
09:45:11,321,3.21,0,7174,23,50,40,34,30,25,55,71,16
09:45:13,317,3.17,0,7214,23,45,33,41,32,23,80,30,32
09:45:15,379,3.79,1,7154,23,24,45,37,45,38,98,69,22
09:45:17,313,3.13,0,7169,23,66,33,50,26,26,52,26,35
09:45:19,326,3.26,1,7155,23,40,42,92,30,30,24,32,35
09:45:21,320,3.20,0,7162,23,40,56,45,32,29,60,31,26
09:45:23,304,3.04,1,7168,23,25,40,34,24,27,32,95,28
09:45:25,315,3.15,0,7176,23,36,24,32,46,27,68,21,61
09:45:27,317,3.17,0,7173,23,35,58,28,70,25,24,43,33
09:45:29,309,3.09,1,7158,23,25,100,23,46,29,32,28,27
09:45:31,323,3.23,0,7155,23,24,72,24,34,31,32,44,62
09:45:33,301,3.01,0,7166,23,31,21,27,41,34,56,62,29
09:45:35,327,3.27,0,7156,23,30,28,28,55,39,48,28,71
09:45:37,322,3.22,1,7153,23,47,31,29,28,30,37,83,37
09:45:39,309,3.09,0,7166,23,44,27,30,18,33,43,79,34
09:45:41,373,3.73,1,7153,23,55,29,47,42,38,85,41,36
09:45:43,314,3.14,0,7162,23,60,67,19,44,20,42,32,30
09:45:45,315,3.15,0,7156,23,31,66,37,35,30,53,34,30
09:45:47,322,3.22,1,7157,23,33,23,38,94,40,27,26,40
09:45:49,323,3.23,1,7152,23,41,27,31,28,100,35,31,30
09:45:51,313,3.13,1,7152,23,33,21,41,27,99,28,31,34
09:45:53,310,3.10,0,7163,23,36,30,35,23,31,22,66,68
09:45:55,307,3.07,0,7162,23,35,29,34,30,25,34,65,55
09:45:57,312,3.12,1,7169,23,93,27,35,32,30,21,37,36
09:45:59,381,3.81,0,7177,23,76,36,40,36,38,50,31,74
09:46:01,318,3.18,1,7150,23,28,21,31,38,29,40,30,100
09:46:03,414,4.14,1,7376,24,50,81,38,48,41,68,38,51
09:46:05,350,3.50,1,7171,23,41,49,85,37,26,47,30,34
09:46:07,317,3.17,1,7160,23,34,32,100,36,29,29,33,24
09:46:09,297,2.97,1,7164,23,30,28,96,29,22,26,37,29
09:46:11,327,3.27,0,7154,23,36,29,34,62,42,24,67,32
09:46:13,305,3.05,0,7166,23,34,30,34,64,64,24,23,31
09:46:15,306,3.06,0,7167,23,32,41,33,27,61,64,29,19
09:46:17,313,3.13,0,7171,23,58,68,38,30,27,33,27,33
09:46:19,324,3.24,0,7173,23,28,22,69,24,41,41,61,38
09:46:21,324,3.24,0,7180,23,69,30,29,29,34,53,55,26
09:46:23,307,3.07,0,7181,23,30,42,23,33,23,78,52,25
09:46:25,302,3.02,1,7182,23,27,28,43,21,24,33,100,26
09:46:27,307,3.07,0,7185,23,34,57,28,30,30,34,72,24
09:46:29,295,2.95,0,7192,23,51,35,20,20,31,24,38,76
09:46:31,323,3.23,0,7166,23,32,61,35,62,34,32,38,29
09:46:33,299,2.99,0,7171,23,28,19,59,75,32,30,35,21
09:46:35,330,3.30,0,7143,23,22,34,38,26,38,74,35,63
09:46:37,328,3.28,0,7159,23,37,28,35,71,34,27,34,62
09:46:39,316,3.16,0,7168,23,16,41,40,28,71,15,42,63
09:46:41,325,3.25,0,7154,23,67,55,25,35,32,44,32,37
09:46:43,306,3.06,0,7172,23,31,45,51,28,25,63,38,26
09:46:45,310,3.10,0,7173,23,25,51,43,71,27,36,26,30
09:46:48,313,3.13,0,7140,23,26,53,17,46,40,75,31,25
09:46:50,357,3.57,0,7163,23,29,60,33,43,41,41,35,76
09:46:52,304,3.04,0,7173,23,26,27,41,58,66,35,23,27
09:46:54,317,3.17,0,7169,23,27,32,45,60,60,33,32,28
09:46:56,311,3.11,0,7173,23,22,37,24,38,65,24,42,57
09:46:58,306,3.06,0,7152,23,33,26,23,28,68,31,34,63
09:47:00,325,3.25,1,7162,23,42,51,25,30,33,22,37,86
09:47:02,312,3.12,1,7162,23,23,88,23,30,44,37,33,34
09:47:04,319,3.19,0,7163,23,39,34,43,22,46,24,42,67
09:47:06,401,4.01,0,7246,23,33,68,70,51,34,42,62,42
09:47:08,375,3.75,0,7164,23,28,68,66,39,30,36,38,70
09:47:10,300,3.00,1,7164,23,33,29,27,25,98,31,27,30
09:47:12,317,3.17,0,7157,23,39,26,36,37,74,50,28,27
09:47:14,332,3.32,0,7160,23,73,56,34,36,27,41,37,27
09:47:16,317,3.17,0,7161,23,26,55,31,23,30,64,50,38
09:47:18,328,3.28,1,7162,23,32,26,37,46,36,31,89,32
09:47:20,320,3.20,0,7159,23,25,61,28,58,42,32,46,28
09:47:22,309,3.09,0,7159,23,34,30,56,63,41,28,30,26
09:47:24,314,3.14,0,7154,23,33,65,27,63,28,34,28,36
09:47:26,304,3.04,0,7154,23,40,67,32,54,32,30,27,20
09:47:28,333,3.33,0,7147,23,39,29,69,40,41,53,31,30
09:47:30,304,3.04,1,7149,23,26,34,38,28,35,81,33,30
09:47:32,315,3.15,1,7156,23,25,27,88,26,30,29,51,41
09:47:34,312,3.12,0,7163,23,37,30,69,27,32,29,55,33
09:47:36,331,3.31,0,7161,23,32,59,70,38,42,27,40,22
09:47:38,302,3.02,1,7165,23,28,30,39,100,30,23,20,32
09:47:40,327,3.27,0,7169,23,58,32,33,73,26,38,46,21
09:47:42,316,3.16,1,7168,23,47,35,30,92,24,27,30,31
09:47:44,315,3.15,0,7157,23,34,30,77,46,22,36,46,26
09:47:46,312,3.12,0,7166,23,30,34,37,31,33,67,53,27
09:47:48,311,3.11,0,7156,23,31,36,56,69,37,19,31,33
09:47:50,316,3.16,0,7156,23,26,25,37,38,58,66,32,35
09:47:52,312,3.12,0,7158,23,18,22,38,40,73,33,64,23
09:47:54,336,3.36,0,7156,23,65,26,44,36,34,32,66,33
09:47:56,303,3.03,0,7171,23,28,36,48,21,23,39,46,62
09:47:58,310,3.10,1,7175,23,37,32,52,31,30,82,22,24
09:48:00,315,3.15,1,7167,23,24,33,25,37,30,48,82,36
09:48:02,306,3.06,0,7158,23,26,29,36,30,23,32,65,65
09:48:04,334,3.34,0,7163,23,35,29,31,37,74,29,67,32
09:48:06,311,3.11,0,7165,23,42,59,29,27,73,27,32,21
09:48:08,436,4.36,1,7194,23,56,57,53,90,57,45,42,36
09:48:10,401,4.01,1,7165,23,31,38,39,56,80,81,41,35
09:48:12,317,3.17,1,7164,23,27,32,40,31,35,92,26,36
09:48:14,307,3.07,0,7165,23,30,58,25,64,31,40,34,24
09:48:16,309,3.09,0,7166,23,58,31,36,68,24,25,42,25
09:48:18,325,3.25,1,7175,23,81,28,35,21,62,31,31,36
09:48:20,319,3.19,0,7146,23,23,55,32,38,36,39,32,62
09:48:22,306,3.06,1,7142,23,26,56,28,36,32,81,26,21
09:48:24,322,3.22,0,7133,23,20,37,34,38,70,65,32,27
09:48:26,303,3.03,1,7142,23,23,25,21,39,100,28,34,34
09:48:28,308,3.08,0,7144,23,29,68,46,20,61,32,24,27
09:48:30,310,3.10,0,7172,23,52,30,31,36,41,64,26,30
09:48:32,342,3.42,0,7180,23,48,45,36,27,32,46,70,39
09:48:34,319,3.19,1,7166,23,30,89,39,23,19,28,32,60
09:48:36,330,3.30,0,7149,23,40,40,23,30,35,68,34,59
09:48:38,306,3.06,0,7160,23,65,30,21,33,27,70,32,27
09:48:40,309,3.09,0,7156,23,73,35,32,63,28,31,20,27
09:48:42,316,3.16,0,7154,23,48,19,22,77,31,34,40,42
09:48:44,351,3.51,0,7155,23,56,42,31,25,54,72,40,31
09:48:46,304,3.04,0,7171,23,54,29,66,40,21,28,31,35
09:48:48,304,3.04,0,7178,23,64,37,39,56,28,29,22,30
09:48:50,318,3.18,0,7146,23,67,32,28,37,77,23,19,36
09:48:52,303,3.03,0,7165,23,31,29,26,39,22,64,58,35
09:48:54,311,3.11,1,7142,23,18,29,36,31,25,35,86,50
09:48:56,348,3.48,0,7161,23,28,22,76,48,31,38,54,49
09:48:58,303,3.03,0,7163,23,69,42,20,29,22,36,58,28
09:49:00,302,3.02,0,7160,23,24,67,68,32,37,29,25,20
09:49:02,326,3.26,0,7169,23,22,75,34,60,28,31,44,31
09:49:04,317,3.17,1,7163,23,26,21,38,88,30,43,34,37
09:49:06,331,3.31,1,7173,23,45,36,36,29,26,93,22,45
09:49:08,324,3.24,0,7177,23,62,30,29,21,40,31,68,43
09:49:10,352,3.52,0,7168,23,77,38,64,32,35,34,31,40
09:49:12,418,4.18,1,7175,23,28,92,74,32,60,41,39,52
09:49:14,317,3.17,0,7157,23,56,54,34,29,39,64,19,20
09:49:16,322,3.22,0,7178,23,56,39,68,29,38,32,24,38
09:49:18,306,3.06,0,7178,23,30,34,19,68,60,26,34,36
09:49:20,314,3.14,0,7175,23,34,65,75,23,35,25,33,25
09:49:22,304,3.04,0,7175,23,67,63,21,30,31,31,30,31
09:49:24,315,3.15,0,7176,23,56,43,35,29,34,28,30,60
09:49:26,309,3.09,0,7167,23,48,76,34,26,28,28,48,22
09:49:28,303,3.03,0,7168,23,28,25,21,32,35,32,55,74
09:49:30,308,3.08,0,7167,23,33,24,24,61,69,34,37,26
09:49:32,309,3.09,1,7168,23,31,29,30,22,37,33,31,97
09:49:34,323,3.23,0,7158,23,32,32,34,32,69,30,30,64
09:49:36,350,3.50,0,7162,23,35,34,38,35,34,77,34,62
09:49:38,313,3.13,1,7161,23,40,35,25,37,25,96,33,23
09:49:40,312,3.12,0,7161,23,35,80,31,38,16,24,25,63
09:49:42,310,3.10,0,7161,23,22,74,25,54,34,36,35,31
09:49:44,306,3.06,0,7174,23,62,31,28,48,43,34,30,30
09:49:46,324,3.24,0,7164,23,63,52,27,32,52,33,39,26
09:49:48,325,3.25,0,7168,23,23,38,36,35,30,58,37,68
09:49:50,321,3.21,0,7172,23,65,40,31,31,33,65,29,27
09:49:52,307,3.07,0,7172,23,41,69,39,38,30,45,22,23
09:49:54,315,3.15,0,7161,23,64,30,45,35,20,54,42,25
09:49:56,312,3.12,0,7165,23,69,30,55,31,36,28,30,33
09:49:58,299,2.99,0,7171,23,25,61,41,23,19,31,24,76
09:50:00,323,3.23,0,7152,23,25,76,31,33,37,39,56,27
09:50:02,305,3.05,0,7171,23,22,33,32,47,24,35,41,71
09:50:04,308,3.08,0,7160,23,21,27,41,63,26,24,71,35
09:50:06,301,3.01,1,7162,23,31,26,39,44,29,16,16,100
09:50:08,301,3.01,0,7158,23,30,20,37,64,23,27,27,73
09:50:10,318,3.18,0,7153,23,27,72,39,39,52,37,35,18
09:50:12,331,3.31,0,7162,23,37,29,76,24,63,36,27,39
09:50:14,421,4.21,2,7468,24,38,43,43,40,99,30,34,94
09:50:16,340,3.40,0,7167,23,63,24,31,33,79,37,33,40
09:50:18,313,3.13,0,7182,23,42,30,40,33,32,40,77,20
09:50:20,310,3.10,0,7167,23,33,68,37,22,28,46,38,38
09:50:22,310,3.10,1,7145,23,17,35,27,32,20,46,33,100
09:50:24,314,3.14,1,7151,23,34,23,31,34,31,38,99,24
09:50:26,316,3.16,1,7159,23,18,30,31,88,27,32,55,35
09:50:28,313,3.13,1,7169,23,31,33,30,37,28,26,92,36
09:50:30,298,2.98,0,7164,23,31,30,31,57,29,31,21,69
09:50:32,331,3.31,1,7175,23,99,30,46,24,34,38,27,32
09:50:34,318,3.18,0,7184,23,33,41,69,43,31,46,28,27
09:50:36,346,3.46,0,7146,23,33,44,32,40,36,50,80,31
09:50:38,302,3.02,0,7161,23,18,21,45,41,29,66,53,28
09:50:40,310,3.10,0,7173,23,33,65,36,28,35,22,37,55
09:50:42,331,3.31,0,7162,23,37,61,31,34,27,33,30,78
09:50:44,310,3.10,0,7162,23,21,48,32,44,27,47,28,63
09:50:46,332,3.32,1,7168,23,34,31,32,31,34,99,33,38
09:50:48,303,3.03,0,7167,23,54,30,36,27,26,34,30,66
09:50:50,298,2.98,1,7167,23,99,23,13,19,42,32,37,32
09:50:52,325,3.25,0,7167,23,46,44,31,72,37,27,40,29
09:50:54,312,3.12,1,7174,23,34,29,29,39,22,31,98,30
09:50:56,325,3.25,0,7158,23,39,37,30,46,67,41,38,29
09:50:58,308,3.08,1,7159,23,24,28,25,99,38,31,31,31
09:51:00,316,3.16,0,7160,23,44,37,37,43,35,24,28,66
09:51:02,305,3.05,0,7156,23,49,70,31,41,26,23,35,30
09:51:04,302,3.02,0,7167,23,34,25,22,62,38,58,34,28
09:51:06,309,3.09,0,7160,23,76,33,56,26,25,34,28,31
09:51:08,302,3.02,0,7158,23,26,43,39,28,65,47,29,24
09:51:10,304,3.04,1,7163,23,26,29,33,40,25,96,31,24
09:51:12,312,3.12,0,7172,23,29,34,36,64,32,36,57,25
09:51:14,346,3.46,1,7162,23,24,42,43,30,31,40,99,38
09:51:16,435,4.35,1,7364,23,44,48,36,78,47,40,99,44
09:51:18,346,3.46,0,7167,23,75,36,27,55,40,35,56,22
09:51:20,310,3.10,1,7166,23,25,28,99,31,24,33,37,32
09:51:22,322,3.22,1,7159,23,48,32,80,32,21,31,28,49
09:51:24,314,3.14,1,7164,23,32,44,25,26,25,27,83,52
09:51:26,317,3.17,0,7154,23,26,31,73,39,37,32,55,24
09:51:28,303,3.03,0,7161,23,59,74,24,22,28,29,39,28
09:51:30,318,3.18,0,7160,23,60,68,32,46,30,31,26,24
09:51:32,333,3.33,0,7149,23,61,33,71,29,32,43,35,30
09:51:34,324,3.24,0,7156,23,36,31,35,36,30,62,66,27
09:51:36,341,3.41,0,7162,23,33,76,35,27,34,56,42,39
09:51:38,312,3.12,1,7166,23,42,47,22,24,34,89,32,22
09:51:40,302,3.02,0,7167,23,23,30,22,67,60,26,46,29
09:51:42,316,3.16,1,7159,23,25,34,29,100,29,35,33,30
09:51:44,306,3.06,1,7154,23,21,24,46,40,32,86,19,38
09:51:46,312,3.12,0,7159,23,28,35,37,35,19,48,75,35
09:51:48,306,3.06,0,7163,23,28,34,24,30,30,27,68,66
09:51:50,305,3.05,0,7170,23,27,36,31,53,22,31,35,70
09:51:52,339,3.39,1,7167,23,44,24,38,87,29,38,29,50
09:51:54,304,3.04,0,7172,23,57,76,43,19,21,36,32,19
09:51:56,309,3.09,0,7177,23,25,38,73,31,26,20,57,40
09:51:58,313,3.13,1,7163,23,29,41,26,26,30,36,85,41
09:52:00,300,3.00,0,7168,23,21,56,28,32,45,19,67,33
09:52:02,303,3.03,0,7168,23,33,33,26,61,16,26,32,77
09:52:04,322,3.22,0,7169,23,26,28,34,46,36,30,50,71
09:52:06,313,3.13,1,7165,23,34,33,24,39,29,84,47,23
09:52:08,317,3.17,0,7176,23,78,37,30,22,22,66,21,39
09:52:10,302,3.02,1,7174,23,41,25,100,23,31,25,26,30
09:52:12,304,3.04,1,7168,23,31,27,100,25,31,25,38,26
09:52:14,347,3.47,0,7223,23,48,70,54,24,26,31,45,50
09:52:16,363,3.63,0,7153,23,27,69,36,45,64,31,29,60
09:52:18,404,4.04,1,7310,23,38,98,48,35,57,41,47,38
09:52:20,374,3.74,1,7179,23,42,42,44,88,62,34,24,40
09:52:22,334,3.34,0,7177,23,31,77,32,62,31,35,39,28
09:52:24,309,3.09,0,7182,23,48,29,68,26,29,53,20,35
09:52:26,305,3.05,0,7169,23,32,32,72,32,22,51,33,30
09:52:28,314,3.14,0,7169,23,52,22,44,35,67,35,26,34
09:52:30,304,3.04,1,7170,23,35,43,38,100,23,18,22,25
09:52:32,309,3.09,0,7161,23,44,30,21,27,38,37,41,71
09:52:34,309,3.09,0,7168,23,56,33,23,31,23,35,40,69
09:52:36,360,3.60,0,7145,23,72,70,42,43,32,28,33,40
09:52:38,317,3.17,0,7164,23,72,27,32,47,19,41,51,28
09:52:40,305,3.05,0,7170,23,36,29,26,31,68,34,56,27
09:52:42,307,3.07,0,7170,23,19,30,28,31,28,41,56,74
09:52:44,306,3.06,0,7167,23,27,28,36,72,26,24,36,57
09:52:46,319,3.19,1,7172,23,83,37,42,42,25,34,32,24
09:52:48,307,3.07,0,7188,23,72,27,59,23,40,31,30,25
09:52:50,295,2.95,0,7190,23,23,63,34,19,34,27,26,69
09:52:52,330,3.30,0,7176,23,27,39,35,30,34,62,36,67
09:52:54,326,3.26,0,7172,23,26,39,28,29,72,68,28,35
09:52:56,303,3.03,1,7149,23,37,41,17,30,21,99,32,26
09:52:58,303,3.03,0,7164,23,22,69,28,26,49,45,31,32
09:53:00,303,3.03,1,7169,23,31,24,28,82,52,16,35,35
09:53:02,305,3.05,0,7179,23,31,37,34,59,28,28,65,23
09:53:04,314,3.14,1,7168,23,29,23,32,81,40,31,25,54
09:53:06,350,3.50,0,7164,23,36,38,29,32,35,49,73,58
09:53:08,306,3.06,1,7172,23,34,42,28,31,18,100,23,30
09:53:10,310,3.10,0,7173,23,42,60,22,23,40,63,31,30
09:53:12,309,3.09,1,7167,23,27,32,35,28,35,85,27,40
09:53:14,320,3.20,1,7173,23,30,41,35,35,28,32,20,99
09:53:16,318,3.18,1,7159,23,98,31,24,36,32,38,31,29
09:53:18,307,3.07,1,7158,23,54,86,28,18,19,41,32,29
09:53:20,362,3.62,1,7180,23,39,100,52,41,28,36,39,28
09:53:22,414,4.14,2,7163,23,42,39,88,39,98,44,33,31
09:53:24,317,3.17,1,7157,23,40,33,21,29,99,32,32,31
09:53:26,311,3.11,1,7154,23,27,33,46,34,92,27,26,26
09:53:28,310,3.10,0,7162,23,34,24,71,62,34,31,31,23
09:53:30,302,3.02,1,7164,23,22,22,88,42,34,25,41,29
09:53:32,296,2.96,0,7165,23,37,30,57,22,25,28,73,24
09:53:34,328,3.28,0,7161,23,30,69,65,31,35,29,40,28
09:53:36,337,3.37,0,7154,23,34,29,51,71,30,43,36,45
09:53:38,307,3.07,1,7157,23,31,37,28,27,30,31,22,100
09:53:40,305,3.05,0,7160,23,32,69,28,20,61,22,41,32
09:53:42,311,3.11,0,7162,23,29,43,29,68,46,30,31,35
09:53:44,309,3.09,0,7177,23,30,56,31,33,25,28,32,73
09:53:46,320,3.20,0,7157,23,32,33,38,56,35,26,72,28
09:53:48,324,3.24,1,7167,23,38,31,27,91,35,23,44,34
09:53:50,339,3.39,1,7176,23,19,39,34,37,100,28,36,45
09:53:52,322,3.22,0,7180,23,27,74,34,27,29,38,57,36
09:53:54,313,3.13,0,7163,23,29,28,35,44,25,25,58,70
09:53:56,305,3.05,0,7176,23,71,21,29,35,27,29,56,38
09:53:58,311,3.11,0,7171,23,33,32,36,32,26,72,54,28
09:54:00,309,3.09,1,7172,23,28,32,29,27,27,29,100,38
09:54:02,302,3.02,0,7179,23,29,27,16,30,73,30,63,34
09:54:04,310,3.10,1,7182,23,38,32,28,35,100,25,28,25
09:54:06,328,3.28,0,7174,23,36,43,39,41,41,76,24,28
09:54:08,308,3.08,0,7184,23,34,65,15,27,76,25,39,27
09:54:10,312,3.12,0,7176,23,27,23,34,48,72,37,33,37
09:54:12,307,3.07,0,7184,23,26,35,27,55,24,28,76,37
09:54:14,316,3.16,1,7156,23,29,36,38,32,28,32,21,100
09:54:16,302,3.02,1,7162,23,35,22,37,49,39,16,24,81
09:54:18,311,3.11,0,7181,23,73,39,24,60,34,24,26,30
09:54:20,311,3.11,0,7175,23,22,29,37,40,65,71,26,22
09:54:22,362,3.62,1,7190,23,45,35,37,34,46,90,40,34
09:54:24,428,4.28,2,7169,23,36,46,92,99,34,48,26,47
09:54:26,309,3.09,0,7178,23,61,37,31,68,24,28,26,35
09:54:28,320,3.20,0,7186,23,80,29,27,36,24,58,47,19
09:54:30,309,3.09,0,7188,23,29,28,37,24,23,38,54,75
09:54:32,305,3.05,0,7194,23,68,40,29,29,62,25,25,28
09:54:34,329,3.29,0,7173,23,75,37,36,37,36,28,45,35
09:54:36,330,3.30,0,7175,23,67,32,43,35,35,28,64,28
09:54:38,320,3.20,0,7173,23,78,21,30,31,28,36,63,32
09:54:40,330,3.30,0,7176,23,30,31,29,34,35,27,65,80
09:54:42,298,2.98,0,7176,23,26,30,26,30,27,23,62,74
09:54:44,314,3.14,0,7171,23,75,66,29,27,18,33,41,26
09:54:46,315,3.15,0,7170,23,30,52,79,29,31,40,26,28
09:54:48,304,3.04,1,7162,23,35,22,30,35,29,100,22,31
09:54:50,324,3.24,0,7180,23,44,32,32,33,48,36,31,68
09:54:52,312,3.12,0,7178,23,36,37,70,33,53,32,26,26
09:54:54,314,3.14,1,7146,23,27,24,28,44,28,100,37,27
09:54:56,300,3.00,1,7154,23,27,20,32,29,50,85,26,31
09:54:58,308,3.08,1,7162,23,25,39,26,36,100,22,32,27
09:55:00,318,3.18,1,7154,23,37,99,42,32,28,35,15,28
09:55:02,312,3.12,0,7173,23,37,50,35,41,74,27,22,25
09:55:04,313,3.13,0,7149,23,35,37,27,62,70,20,31,29
09:55:06,313,3.13,0,7160,23,37,34,30,68,76,26,16,26
09:55:08,309,3.09,1,7161,23,36,29,25,97,39,22,22,38
09:55:10,309,3.09,1,7158,23,100,31,28,23,36,27,30,36
09:55:12,305,3.05,1,7158,23,99,26,26,28,33,26,41,25
09:55:14,298,2.98,1,7161,23,99,35,33,22,22,24,28,34
09:55:16,315,3.15,1,7151,23,100,35,33,31,31,24,29,32
09:55:18,311,3.11,1,7157,23,84,32,40,41,27,31,35,21
09:55:20,308,3.08,0,7154,23,63,30,35,36,28,34,62,22
09:55:22,300,3.00,1,7154,23,100,40,19,34,20,23,35,30
09:55:24,348,3.48,1,7173,23,96,33,32,29,35,44,40,39
09:55:26,431,4.31,1,7472,24,30,46,37,40,76,70,41,92
09:55:28,333,3.33,1,7174,23,24,29,29,30,42,80,43,54
09:55:30,307,3.07,0,7161,23,29,19,23,36,34,39,74,53
09:55:32,314,3.14,0,7170,23,28,22,68,60,34,38,31,34
09:55:34,304,3.04,0,7172,23,26,68,32,52,31,32,29,34
09:55:36,338,3.38,0,7181,23,30,30,66,34,70,36,35,38
09:55:38,313,3.13,1,7177,23,32,49,82,33,23,20,30,43
09:55:40,306,3.06,0,7177,23,22,58,24,31,70,34,40,27
09:55:42,303,3.03,0,7178,23,23,37,35,67,31,28,27,55
09:55:44,303,3.03,1,7179,23,30,27,22,26,82,32,26,58
09:55:46,309,3.09,1,7161,23,31,34,44,28,30,21,22,100
